Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
124,CA-2022-100123,04/24/2019,04/26/2019,Second Class,CG-10123,Customer 123,Corporate,United States,Oregon City,Oregon,60138,West,TEC-ACC-10123,Technology,Accessories,Accessories Model 939,879.72,4,0.5,-90.59
125,CA-2019-100124,12/28/2021,12/29/2021,Standard Class,CG-10124,Customer 124,Home Office,United States,Wisconsin City,Wisconsin,95150,Central,OFF-SUP-10124,Office Supplies,Supplies,Supplies Model 588,93.89,1,0.3,1.4
126,CA-2020-100125,02/01/2020,02/02/2020,Standard Class,CG-10125,Customer 125,Corporate,United States,Colorado City,Colorado,61924,West,OFF-FAS-10125,Office Supplies,Fasteners,Fasteners Model 754,43.59,2,0.7,-8.59
127,CA-2021-100126,12/11/2022,12/12/2022,Standard Class,CG-10126,Customer 126,Corporate,United States,Indiana City,Indiana,86743,Central,OFF-ENV-10126,Office Supplies,Envelopes,Envelopes Model 721,81.67,3,0.4,-3.38
128,CA-2022-100127,03/29/2020,04/02/2020,Same Day,CG-10127,Customer 127,Corporate,United States,Illinois City,Illinois,63551,Central,OFF-LAB-10127,Office Supplies,Labels,Labels Model 392,15.78,1,0.0,2.5
129,CA-2019-100128,12/30/2019,01/02/2020,Second Class,CG-10128,Customer 128,Consumer,United States,Colorado City,Colorado,97163,West,OFF-SUP-10128,Office Supplies,Supplies,Supplies Model 498,63.07,3,0.8,-15.74
130,CA-2020-100129,09/19/2022,09/24/2022,Standard Class,CG-10129,Customer 129,Home Office,United States,Arizona City,Arizona,82430,West,FUR-BOO-10129,Furniture,Bookcases,Bookcases Model 255,2614.85,4,0.6,-781.52
131,CA-2021-100130,10/05/2020,10/07/2020,Standard Class,CG-10130,Customer 130,Consumer,United States,Pennsylvania City,Pennsylvania,39734,East,OFF-PAP-10130,Office Supplies,Paper,Paper Model 258,62.34,1,0.3,-0.86
132,CA-2022-100131,11/09/2022,11/13/2022,Standard Class,CG-10131,Customer 131,Consumer,United States,Indiana City,Indiana,75429,Central,OFF-PAP-10131,Office Supplies,Paper,Paper Model 217,61.52,1,0.2,5.88
133,CA-2019-100132,11/12/2020,11/13/2020,Standard Class,CG-10132,Customer 132,Corporate,United States,Pennsylvania City,Pennsylvania,46451,East,TEC-MAC-10132,Technology,Machines,Machines Model 159,256.36,2,0.0,55.32
134,CA-2020-100133,08/03/2020,08/10/2020,Standard Class,CG-10133,Customer 133,Corporate,United States,Texas City,Texas,59104,Central,OFF-PAP-10133,Office Supplies,Paper,Paper Model 761,79.01,2,0.1,15.7
135,CA-2021-100134,08/12/2020,08/17/2020,Standard Class,CG-10134,Customer 134,Corporate,United States,Oregon City,Oregon,14358,West,OFF-ART-10134,Office Supplies,Art,Art Model 696,237.28,4,0.0,52.18
136,CA-2022-100135,07/27/2022,07/31/2022,Standard Class,CG-10135,Customer 135,Consumer,United States,Texas City,Texas,49532,Central,OFF-BIN-10135,Office Supplies,Binders,Binders Model 135,54.72,6,0.2,7.21
137,CA-2019-100136,02/29/2020,03/07/2020,Standard Class,CG-10136,Customer 136,Home Office,United States,California City,California,78011,West,FUR-FUR-10136,Furniture,Furnishings,Furnishings Model 638,93.83,1,0.1,1.53
138,CA-2020-100137,02/27/2019,03/02/2019,Standard Class,CG-10137,Customer 137,Consumer,United States,Wisconsin City,Wisconsin,68576,Central,OFF-ENV-10137,Office Supplies,Envelopes,Envelopes Model 902,72.68,2,0.15,7.37
139,CA-2021-100138,10/14/2019,10/21/2019,Same Day,CG-10138,Customer 138,Consumer,United States,Illinois City,Illinois,78619,Central,FUR-FUR-10138,Furniture,Furnishings,Furnishings Model 756,148.21,2,0.3,-16.56
140,CA-2022-100139,09/18/2020,09/24/2020,Standard Class,CG-10139,Customer 139,Home Office,United States,Arizona City,Arizona,92205,West,OFF-STO-10139,Office Supplies,Storage,Storage Model 248,405.76,10,0.3,22.8
141,CA-2019-100140,04/04/2020,04/10/2020,Second Class,CG-10140,Customer 140,Consumer,United States,California City,California,45585,West,TEC-COP-10140,Technology,Copiers,Copiers Model 860,112.58,1,0.3,-6.98
142,CA-2020-100141,11/07/2019,11/13/2019,Second Class,CG-10141,Customer 141,Consumer,United States,Pennsylvania City,Pennsylvania,71929,East,OFF-SUP-10141,Office Supplies,Supplies,Supplies Model 111,372.71,7,0.1,57.75
143,CA-2021-100142,05/14/2019,05/17/2019,First Class,CG-10142,Customer 142,Consumer,United States,Oklahoma City,Oklahoma,34226,South,TEC-MAC-10142,Technology,Machines,Machines Model 677,736.37,5,0.1,77.72
144,CA-2022-100143,03/03/2021,03/08/2021,First Class,CG-10143,Customer 143,Consumer,United States,Washington City,Washington,41055,West,TEC-ACC-10143,Technology,Accessories,Accessories Model 921,933.04,6,0.7,-226.07
145,CA-2019-100144,04/26/2020,05/01/2020,Second Class,CG-10144,Customer 144,Consumer,United States,Texas City,Texas,87452,Central,TEC-ACC-10144,Technology,Accessories,Accessories Model 642,289.83,1,0.5,-41.4
146,CA-2020-100145,02/27/2022,03/03/2022,Standard Class,CG-10145,Customer 145,Consumer,United States,Virginia City,Virginia,65677,East,FUR-CHA-10145,Furniture,Chairs,Chairs Model 878,905.36,2,0.0,-0.56
147,CA-2021-100146,05/29/2019,05/30/2019,Standard Class,CG-10146,Customer 146,Corporate,United States,Michigan City,Michigan,51568,Central,FUR-TAB-10146,Furniture,Tables,Tables Model 359,367.21,5,0.5,-98.2
148,CA-2022-100147,02/24/2020,02/28/2020,Standard Class,CG-10147,Customer 147,Consumer,United States,Indiana City,Indiana,81229,Central,FUR-FUR-10147,Furniture,Furnishings,Furnishings Model 867,1316.32,6,0.8,-543.72
149,CA-2019-100148,08/20/2020,08/25/2020,Second Class,CG-10148,Customer 148,Consumer,United States,Utah City,Utah,83294,West,OFF-STO-10148,Office Supplies,Storage,Storage Model 760,24.61,1,0.15,0.46
150,CA-2020-100149,08/30/2019,09/04/2019,Standard Class,CG-10149,Customer 149,Consumer,United States,Missouri City,Missouri,20634,Central,OFF-BIN-10149,Office Supplies,Binders,Binders Model 802,123.33,9,0.5,-13.1
151,CA-2021-100150,09/15/2020,09/19/2020,First Class,CG-10150,Customer 150,Consumer,United States,Florida City,Florida,29877,East,FUR-CHA-10150,Furniture,Chairs,Chairs Model 653,723.33,4,0.6,-189.34
152,CA-2022-100151,02/27/2022,03/03/2022,Same Day,CG-10151,Customer 151,Home Office,United States,Texas City,Texas,61431,Central,TEC-PHO-10151,Technology,Phones,Phones Model 888,245.91,1,0.5,-37.3
153,CA-2019-100152,08/13/2021,08/20/2021,Second Class,CG-10152,Customer 152,Consumer,United States,Texas City,Texas,32614,Central,OFF-STO-10152,Office Supplies,Storage,Storage Model 200,202.87,3,0.0,39.13
154,CA-2020-100153,10/25/2020,10/26/2020,First Class,CG-10153,Customer 153,Consumer,United States,Arizona City,Arizona,58355,West,OFF-BIN-10153,Office Supplies,Binders,Binders Model 750,112.89,8,0.7,-20.66
155,CA-2021-100154,02/11/2021,02/17/2021,Standard Class,CG-10154,Customer 154,Home Office,United States,Kentucky City,Kentucky,88815,South,TEC-MAC-10154,Technology,Machines,Machines Model 467,786.5,6,0.8,-289.98
156,CA-2022-100155,08/03/2021,08/06/2021,Standard Class,CG-10155,Customer 155,Consumer,United States,Alabama City,Alabama,88040,South,OFF-BIN-10155,Office Supplies,Binders,Binders Model 477,125.57,1,0.3,5.93
157,CA-2019-100156,02/08/2021,02/14/2021,Standard Class,CG-10156,Customer 156,Home Office,United States,Florida City,Florida,67866,East,OFF-FAS-10156,Office Supplies,Fasteners,Fasteners Model 621,104.36,3,0.5,-7.5
158,CA-2020-100157,09/11/2021,09/13/2021,Standard Class,CG-10157,Customer 157,Home Office,United States,Ohio City,Ohio,94080,East,FUR-BOO-10157,Furniture,Bookcases,Bookcases Model 987,984.75,8,0.0,65.72
159,CA-2021-100158,07/31/2021,08/02/2021,Standard Class,CG-10158,Customer 158,Corporate,United States,Alabama City,Alabama,24571,South,FUR-TAB-10158,Furniture,Tables,Tables Model 835,879.13,4,0.2,12.28
160,CA-2022-100159,02/08/2021,02/13/2021,Standard Class,CG-10159,Customer 159,Corporate,United States,Nevada City,Nevada,67804,West,TEC-ACC-10159,Technology,Accessories,Accessories Model 377,250.17,4,0.5,-36.67
161,CA-2019-100160,02/17/2020,02/23/2020,Standard Class,CG-10160,Customer 160,Corporate,United States,North Carolina City,North Carolina,98199,East,OFF-SUP-10160,Office Supplies,Supplies,Supplies Model 461,513.74,6,0.8,-140.29
162,CA-2020-100161,06/01/2022,06/03/2022,Standard Class,CG-10161,Customer 161,Corporate,United States,New York City,New York,90102,East,OFF-ENV-10161,Office Supplies,Envelopes,Envelopes Model 830,312.76,4,0.7,-84.23
163,CA-2021-100162,08/24/2020,08/26/2020,Standard Class,CG-10162,Customer 162,Consumer,United States,Nevada City,Nevada,50372,West,TEC-COP-10162,Technology,Copiers,Copiers Model 476,120.73,1,0.0,24.86
164,CA-2022-100163,05/12/2019,05/19/2019,Same Day,CG-10163,Customer 163,Corporate,United States,Michigan City,Michigan,33705,Central,TEC-ACC-10163,Technology,Accessories,Accessories Model 904,1247.33,3,0.0,241.42
165,CA-2019-100164,07/07/2019,07/08/2019,Standard Class,CG-10164,Customer 164,Consumer,United States,Wisconsin City,Wisconsin,79122,Central,FUR-CHA-10164,Furniture,Chairs,Chairs Model 827,556.05,2,0.6,-178.07
166,CA-2020-100165,08/16/2020,08/19/2020,Standard Class,CG-10165,Customer 165,Consumer,United States,Colorado City,Colorado,65506,West,OFF-ART-10165,Office Supplies,Art,Art Model 505,57.74,2,0.7,-10.54
167,CA-2021-100166,01/19/2019,01/24/2019,First Class,CG-10166,Customer 166,Corporate,United States,Minnesota City,Minnesota,11651,Central,TEC-PHO-10166,Technology,Phones,Phones Model 212,128.36,1,0.0,13.52
168,CA-2022-100167,02/05/2020,02/11/2020,Second Class,CG-10167,Customer 167,Corporate,United States,North Carolina City,North Carolina,40254,East,TEC-COP-10167,Technology,Copiers,Copiers Model 177,660.95,4,0.15,61.45
169,CA-2019-100168,05/18/2019,05/20/2019,Standard Class,CG-10168,Customer 168,Corporate,United States,Texas City,Texas,45525,Central,TEC-PHO-10168,Technology,Phones,Phones Model 948,431.92,1,0.15,64.58
170,CA-2020-100169,08/03/2020,08/08/2020,Standard Class,CG-10169,Customer 169,Corporate,United States,Oklahoma City,Oklahoma,36201,South,FUR-TAB-10169,Furniture,Tables,Tables Model 359,58.91,3,0.1,-1.0
171,CA-2021-100170,03/19/2021,03/25/2021,Standard Class,CG-10170,Customer 170,Home Office,United States,California City,California,23975,West,TEC-COP-10170,Technology,Copiers,Copiers Model 647,382.35,2,0.0,53.54
172,CA-2022-100171,05/28/2022,06/03/2022,Standard Class,CG-10171,Customer 171,Consumer,United States,Nevada City,Nevada,17896,West,FUR-CHA-10171,Furniture,Chairs,Chairs Model 304,640.02,2,0.3,-94.16
173,CA-2019-100172,05/24/2021,05/25/2021,Second Class,CG-10172,Customer 172,Consumer,United States,Nevada City,Nevada,24289,West,TEC-MAC-10172,Technology,Machines,Machines Model 771,1187.02,2,0.15,63.36
174,CA-2020-100173,05/06/2020,05/12/2020,Standard Class,CG-10173,Customer 173,Home Office,United States,Missouri City,Missouri,36928,Central,OFF-SUP-10173,Office Supplies,Supplies,Supplies Model 470,74.05,5,0.2,8.34
175,CA-2021-100174,06/13/2021,06/15/2021,Standard Class,CG-10174,Customer 174,Corporate,United States,Alabama City,Alabama,17521,South,OFF-BIN-10174,Office Supplies,Binders,Binders Model 127,61.41,1,0.2,10.23
176,CA-2022-100175,07/17/2019,07/19/2019,Standard Class,CG-10175,Customer 175,Consumer,United States,Illinois City,Illinois,86943,Central,OFF-BIN-10175,Office Supplies,Binders,Binders Model 979,198.64,3,0.0,50.88
177,CA-2019-100176,09/02/2020,09/05/2020,First Class,CG-10176,Customer 176,Corporate,United States,North Carolina City,North Carolina,84905,East,FUR-TAB-10176,Furniture,Tables,Tables Model 482,540.59,5,0.0,25.97
178,CA-2020-100177,09/19/2020,09/23/2020,Second Class,CG-10177,Customer 177,Corporate,United States,Missouri City,Missouri,49961,Central,FUR-FUR-10177,Furniture,Furnishings,Furnishings Model 980,291.29,2,0.5,-63.92
179,CA-2021-100178,10/08/2021,10/11/2021,Standard Class,CG-10178,Customer 178,Consumer,United States,Nevada City,Nevada,42658,West,OFF-ART-10178,Office Supplies,Art,Art Model 808,113.81,1,0.0,27.34
180,CA-2022-100179,06/13/2019,06/18/2019,First Class,CG-10179,Customer 179,Consumer,United States,Mississippi City,Mississippi,47991,South,OFF-ART-10179,Office Supplies,Art,Art Model 309,77.71,4,0.7,-14.28
181,CA-2019-100180,10/10/2019,10/12/2019,Standard Class,CG-10180,Customer 180,Corporate,United States,Oregon City,Oregon,99087,West,TEC-MAC-10180,Technology,Machines,Machines Model 619,2173.17,1,0.2,124.55
182,CA-2020-100181,06/27/2020,06/28/2020,Second Class,CG-10181,Customer 181,Corporate,United States,Oklahoma City,Oklahoma,41852,South,FUR-FUR-10181,Furniture,Furnishings,Furnishings Model 986,825.22,5,0.8,-362.91
183,CA-2021-100182,09/04/2019,09/07/2019,Same Day,CG-10182,Customer 182,Corporate,United States,Colorado City,Colorado,98708,West,OFF-FAS-10182,Office Supplies,Fasteners,Fasteners Model 326,73.97,4,0.7,-15.73
184,CA-2022-100183,11/01/2022,11/04/2022,Second Class,CG-10183,Customer 183,Home Office,United States,Colorado City,Colorado,56305,West,TEC-ACC-10183,Technology,Accessories,Accessories Model 230,466.57,7,0.2,43.54
185,CA-2019-100184,09/07/2021,09/10/2021,Standard Class,CG-10184,Customer 184,Corporate,United States,Tennessee City,Tennessee,43866,South,FUR-FUR-10184,Furniture,Furnishings,Furnishings Model 378,90.68,1,0.3,-17.79
186,CA-2020-100185,07/19/2021,07/20/2021,Same Day,CG-10185,Customer 185,Consumer,United States,Wisconsin City,Wisconsin,20487,Central,TEC-MAC-10185,Technology,Machines,Machines Model 255,76.21,1,0.2,7.43
187,CA-2021-100186,07/10/2019,07/13/2019,Standard Class,CG-10186,Customer 186,Consumer,United States,Minnesota City,Minnesota,81906,Central,OFF-BIN-10186,Office Supplies,Binders,Binders Model 412,18.78,4,0.8,-5.54
188,CA-2022-100187,04/24/2021,05/01/2021,Second Class,CG-10187,Customer 187,Corporate,United States,California City,California,68810,West,TEC-COP-10187,Technology,Copiers,Copiers Model 702,562.96,2,0.2,42.79
189,CA-2019-100188,08/18/2020,08/19/2020,Standard Class,CG-10188,Customer 188,Consumer,United States,North Carolina City,North Carolina,63909,East,FUR-BOO-10188,Furniture,Bookcases,Bookcases Model 182,212.77,1,0.2,-9.02
190,CA-2020-100189,12/22/2021,12/23/2021,Same Day,CG-10189,Customer 189,Home Office,United States,Mississippi City,Mississippi,66307,South,OFF-FAS-10189,Office Supplies,Fasteners,Fasteners Model 497,33.11,2,0.8,-8.86
191,CA-2021-100190,11/03/2020,11/07/2020,Standard Class,CG-10190,Customer 190,Consumer,United States,Colorado City,Colorado,81363,West,FUR-BOO-10190,Furniture,Bookcases,Bookcases Model 167,80.23,2,0.4,-11.94
192,CA-2022-100191,07/02/2022,07/09/2022,Same Day,CG-10191,Customer 191,Home Office,United States,Alabama City,Alabama,64306,South,OFF-STO-10191,Office Supplies,Storage,Storage Model 878,63.85,3,0.5,-4.67
193,CA-2019-100192,10/09/2021,10/14/2021,Standard Class,CG-10192,Customer 192,Home Office,United States,Mississippi City,Mississippi,36649,South,OFF-LAB-10192,Office Supplies,Labels,Labels Model 919,48.92,3,0.0,10.55
194,CA-2020-100193,05/12/2019,05/19/2019,Second Class,CG-10193,Customer 193,Corporate,United States,New York City,New York,18770,East,OFF-FAS-10193,Office Supplies,Fasteners,Fasteners Model 953,75.22,3,0.6,-15.32
195,CA-2021-100194,07/09/2022,07/15/2022,Standard Class,CG-10194,Customer 194,Consumer,United States,California City,California,14378,West,OFF-BIN-10194,Office Supplies,Binders,Binders Model 747,51.16,2,0.3,-3.24
196,CA-2022-100195,05/22/2019,05/25/2019,Second Class,CG-10195,Customer 195,Consumer,United States,California City,California,64245,West,OFF-LAB-10195,Office Supplies,Labels,Labels Model 148,878.27,3,0.6,-174.0
197,CA-2019-100196,12/07/2019,12/12/2019,Standard Class,CG-10196,Customer 196,Consumer,United States,California City,California,98296,West,FUR-FUR-10196,Furniture,Furnishings,Furnishings Model 876,78.86,3,0.7,-29.21
198,CA-2020-100197,07/02/2019,07/03/2019,First Class,CG-10197,Customer 197,Consumer,United States,Michigan City,Michigan,93276,Central,TEC-PHO-10197,Technology,Phones,Phones Model 226,150.31,1,0.4,-11.34
199,CA-2021-100198,07/15/2022,07/20/2022,Second Class,CG-10198,Customer 198,Consumer,United States,Arizona City,Arizona,76262,West,OFF-FAS-10198,Office Supplies,Fasteners,Fasteners Model 788,40.52,2,0.6,-6.65
200,CA-2022-100199,08/16/2020,08/21/2020,Standard Class,CG-10199,Customer 199,Corporate,United States,New York City,New York,26715,East,FUR-CHA-10199,Furniture,Chairs,Chairs Model 477,612.24,1,0.0,36.96
201,CA-2019-100200,07/13/2022,07/19/2022,Second Class,CG-10200,Customer 200,Corporate,United States,New York City,New York,27154,East,OFF-LAB-10200,Office Supplies,Labels,Labels Model 183,161.53,4,0.5,-12.06
202,CA-2020-100201,01/09/2022,01/10/2022,Standard Class,CG-10201,Customer 201,Corporate,United States,Wisconsin City,Wisconsin,77534,Central,OFF-ENV-10201,Office Supplies,Envelopes,Envelopes Model 456,83.62,3,0.6,-20.51
203,CA-2021-100202,10/04/2019,10/10/2019,Standard Class,CG-10202,Customer 202,Corporate,United States,California City,California,46788,West,OFF-SUP-10202,Office Supplies,Supplies,Supplies Model 733,117.27,6,0.3,2.14
204,CA-2022-100203,11/30/2021,12/07/2021,Standard Class,CG-10203,Customer 203,Consumer,United States,Florida City,Florida,95920,East,OFF-ENV-10203,Office Supplies,Envelopes,Envelopes Model 778,26.24,1,0.5,-2.83
205,CA-2019-100204,03/17/2022,03/20/2022,Standard Class,CG-10204,Customer 204,Consumer,United States,New York City,New York,54014,East,OFF-LAB-10204,Office Supplies,Labels,Labels Model 578,116.3,1,0.4,1.84
206,CA-2020-100205,05/12/2022,05/18/2022,Standard Class,CG-10205,Customer 205,Corporate,United States,Missouri City,Missouri,17069,Central,FUR-FUR-10205,Furniture,Furnishings,Furnishings Model 475,270.33,3,0.1,8.64
207,CA-2021-100206,12/29/2019,01/01/2020,Standard Class,CG-10206,Customer 206,Corporate,United States,Kentucky City,Kentucky,12169,South,FUR-CHA-10206,Furniture,Chairs,Chairs Model 224,40.68,1,0.1,0.03
208,CA-2022-100207,07/20/2019,07/21/2019,Same Day,CG-10207,Customer 207,Consumer,United States,Florida City,Florida,69500,East,OFF-STO-10207,Office Supplies,Storage,Storage Model 835,16.98,1,0.0,3.96
209,CA-2019-100208,03/31/2021,04/03/2021,Standard Class,CG-10208,Customer 208,Corporate,United States,Virginia City,Virginia,66882,East,FUR-BOO-10208,Furniture,Bookcases,Bookcases Model 861,1780.9,6,0.6,-585.38
210,CA-2020-100209,11/09/2022,11/13/2022,Standard Class,CG-10209,Customer 209,Consumer,United States,Oregon City,Oregon,65568,West,FUR-FUR-10209,Furniture,Furnishings,Furnishings Model 198,334.32,4,0.6,-96.09
211,CA-2021-100210,06/03/2020,06/07/2020,Standard Class,CG-10210,Customer 210,Corporate,United States,Kentucky City,Kentucky,48975,South,OFF-PAP-10210,Office Supplies,Paper,Paper Model 190,257.83,6,0.8,-74.55
212,CA-2022-100211,01/30/2020,02/06/2020,Standard Class,CG-10211,Customer 211,Corporate,United States,Oklahoma City,Oklahoma,39689,South,OFF-FAS-10211,Office Supplies,Fasteners,Fasteners Model 623,15.96,1,0.7,-3.19
213,CA-2019-100212,08/04/2020,08/11/2020,Second Class,CG-10212,Customer 212,Home Office,United States,Mississippi City,Mississippi,89063,South,OFF-FAS-10212,Office Supplies,Fasteners,Fasteners Model 506,1087.4,2,0.7,-309.67
214,CA-2020-100213,08/31/2021,09/03/2021,First Class,CG-10213,Customer 213,Consumer,United States,New York City,New York,51862,East,OFF-PAP-10213,Office Supplies,Paper,Paper Model 464,214.35,3,0.0,52.69
215,CA-2021-100214,01/06/2021,01/09/2021,Second Class,CG-10214,Customer 214,Home Office,United States,New York City,New York,46188,East,FUR-BOO-10214,Furniture,Bookcases,Bookcases Model 825,680.99,2,0.15,9.58
216,CA-2022-100215,07/13/2019,07/14/2019,Standard Class,CG-10215,Customer 215,Corporate,United States,Missouri City,Missouri,20886,Central,FUR-CHA-10215,Furniture,Chairs,Chairs Model 678,699.44,2,0.2,-20.62
